Dates	LEGATRUU Index	LBUSTRUU Index	LAPCTRJU Index	LP06TREU Index	EMUSTRUU Index	LF93TRUU Index	LEGATRUH Index	LGCPTRUH Index	LEGATREH Index	LEGATRCH Index	LGCPTRUU Index	LGCPTREH Index	LGCPTRGH Index	LGCPTRCH Index	BTSYTRUU Index	BTSYTRUH Index	BTSYTREH Index	BTSYTRCH Index	LG30TRUU Index	LG30TRUH Index	LG30TREH Index	LG30TRCH Index	LC07TRUU Index	LUATTRUU Index	LT12TRUU Index	LBUTTRUU Index	LUCRTRUU Index	LUICTRUU Index	LUGCTRUU Index	LF97TRUU Index	LUMSTRUU Index	LF98TRUU Index	LMBITR Index	LUACTRUU Index	LUTLTRUU Index	LG24TRJU Index	LG22TRUU Index	LBEATREU Index	LECPTREU Index	LP01TREU Index	LEF1TREU Index	LEATTREU Index	LC58TRGU Index	LSG1TRGU Index	EMLCTRUU Index	BLXCTREU Index	BECLTRUU Index	LB17TRUU Index	BCIW1T Index	BCIT1T Index	BEIG1T Index	BEMG0Z Index	BCEE1T Index	GB3 Govt	GB6 Govt	GB12 Govt	GT2 Govt	GT5 Govt	GT10 Govt	GT30 Govt	GTII5 Govt	GTII10 Govt	GTII20 Govt	GTII30 Govt	FDFD Index	FDTR Index	PRIME Index	BVMB1Y Index	BVMB2Y Index	BVMB5Y Index	BVMB10Y Index	BVMB30Y Index	GTGBP2Y Govt	GTGBP5Y Govt	GTGBP10Y Govt	GTGBP30Y Govt	UKBRBASE Index	UKAPTARG Index	GTDEM2Y Govt	GTDEM5Y Govt	GTDEM10Y Govt	GTDEM30Y Govt	EURR002W Index	EBBSLONG Index	GTJPY2Y Govt	GTJPY5Y Govt	GTJPY10Y Govt	GTJPY20Y Govt	GTJPY30Y Govt	BOJDTR Index	BJACTOTL Index	GTAUD2Y Govt	GTAUD5Y Govt	GTAUD10Y Govt	GTAUD15Y Govt	RBATCTR Index
27/06/2024	457,3542	2156,39	185,6356	216,3269	1200,14	211,9724	563,0011	285,5535	209,562	158,8853	270,7745	233,1064	295,8029	181,7764	532,2942	667,0297	200,3529	260,0925	1570,793	588,4767	440,1677	345,9893	584,325	2266,85	301,89	345,4403	3161,55	3036,76	2502,32	2279,06	2121,05	2542,37	1316,195	3220,43	3237,3	129,7403	257,2569	234,9941	247,8417	453,0635	139,3779	237,0993	239,9498	227,6934	144,1156	172,2864	128,2786	452,4282	364,2428	348,3528	232,2996	418,3641	219,159	5,372	5,34	5,108	4,713	4,298	4,287	4,427	2,077	2,027	2,178	2,148	5,31	5,5	8,5	3,192	3,137	2,951	2,858	3,791	4,2215	4,0091	4,1296	4,6086	5,25	875	2,804	2,441	2,447	2,634	4,25	147,132	0,342	0,595	1,07	1,901	2,269	0,1	752509,5	4,2649	4,1666	4,4091	4,5892	4,35
28/06/2024	456,4821	2146,63	186,2506	215,9392	1197,076	211,5905	561,9117	284,6826	209,1242	158,5298	269,9654	232,3563	294,891	181,1669	531,5565	666,1395	200,0563	259,6662	1570,462	588,3223	439,9968	345,7892	581,957	2257,45	302,01	344,2816	3147,46	3032,64	2491,73	2276,23	2109,17	2544,05	1316,521	3205,37	3186,15	129,9847	256,7092	234,636	247,6342	453,0331	139,4277	236,6289	239,212	226,8458	144,5113	172,3528	128,7545	452,3621	362,9512	347,0518	231,5797	419,3852	218,6929	5,358	5,328	5,118	4,755	4,377	4,397	4,559	2,112	2,109	2,291	2,262	5,31	5,5	8,5	3,195	3,14	2,956	2,863	3,792	4,1965	4,0196	4,1717	4,6583	5,25	875	2,828	2,479	2,497	2,689	4,25	83,845	0,358	0,581	1,049	1,885	2,243	0,1	752509,5	4,1634	4,073	4,3102	4,4968	4,35
01/07/2024	454,4306	2134,18	186,4919	214,9803	1190,474	210,6638	559,6746	283,5552	208,2829	157,8693	268,9142	231,4269	293,7221	180,4157	529,0563	663,571	199,2761	258,6169	1567,199	586,9917	438,9846	344,9408	578,7912	2244,56	302,05	342,9505	3130,73	3024,46	2477,98	2269,71	2094,82	2540,61	1314,183	3188,45	3133,23	129,8573	255,5947	233,7918	247,171	453,5339	139,4465	235,6422	237,532	224,9478	144,2174	172,9899	128,4983	451,4426	360,9393	345,652	230,9445	415,9871	217,7721	5,361	5,325	5,11	4,758	4,427	4,462	4,625	2,133	2,145	2,329	2,299	5,31	5,5	8,5	3,197	3,145	2,979	2,889	3,826	4,1789	4,1058	4,2808	4,7739	5,25	875	2,919	2,585	2,605	2,791	4,25	83,845	0,354	0,597	1,054	1,893	2,246	0,1	753671	4,2029	4,1287	4,3819	4,5804	4,35
02/07/2024	455,2678	2140,93	186,1554	215,234	1191,756	211,0213	560,4427	284,3225	208,5601	158,0671	269,7753	232,0428	294,519	180,883	529,867	664,2427	199,4699	258,8482	1567,926	587,1177	439,0621	344,9705	580,4496	2250,68	302,11	343,6214	3143,38	3031,65	2485,98	2274,07	2101,31	2541,05	1314,295	3202,23	3155,04	129,6538	256,1183	234,0362	247,3162	453,549	139,4641	235,9483	237,9629	225,394	144,0038	172,8947	128,1461	452,6784	361,2638	346,3716	231,4801	412,7931	218,0573	5,37	5,31	5,086	4,743	4,395	4,433	4,606	2,126	2,133	2,315	2,288	5,31	5,5	8,5	3,197	3,145	2,979	2,886	3,825	4,1714	4,0784	4,2473	4,7459	5,25	875	2,901	2,577	2,6	2,798	4,25	83,845	0,356	0,605	1,08	1,921	2,258	0,1	753671	4,2134	4,1404	4,4089	4,6117	4,35
03/07/2024	457,8975	2152,24	186,1954	216,2374	1198,021	212,2414	562,5793	285,7115	209,3458	158,6522	271,5851	233,1632	295,9531	181,7469	532,7917	666,4868	200,1353	259,6934	1573,84	588,6991	440,2357	345,8623	583,3659	2261,69	302,2	344,9392	3161,19	3042,29	2498,81	2281,18	2113,5	2544,9	1315,126	3220,87	3195,2	129,5999	257,7448	235,0036	248,1373	454,1108	139,4912	237,0573	239,6862	227,1801	144,4024	173,468	128,9709	454,4604	363,1998	347,7957	232,7314	417,9648	219,0914	5,388	5,303	5,049	4,709	4,325	4,36	4,528	2,093	2,085	2,256	2,228	5,31	5,5	8,5	3,19	3,137	2,974	2,88	3,816	4,1523	4,024	4,171	4,6639	5,25	875	2,916	2,559	2,583	2,742	4,25	83,845	0,348	0,587	1,094	1,929	2,266	0,1	753671	4,2364	4,1601	4,4275	4,6307	4,35
04/07/2024	457,8716	2152,24	186,2248	215,8678	1198,021	212,248	562,3081	285,6098	209,2404	158,5642	271,5215	233,0773	295,8483	181,6742	532,879	666,1602	200,0318	259,5433	1574,091	588,7639	440,2806	345,8942	583,3659	2261,69	302,2	344,9392	3161,19	3042,29	2498,81	2281,18	2113,5	2544,9	1315,126	3220,87	3195,2	129,6642	257,6719	234,6305	247,9086	454,3448	139,5067	236,6319	239,0573	226,4685	144,8335	173,6665	129,624	454,4604	362,9681	347,7957	232,5445	422,337	218,7207	5,388	5,303	5,049	4,709	4,325	4,36	4,528	2,093	2,085	2,256	2,228	5,31	5,5	8,5	3,19	3,137	2,974	2,88	3,816	4,1791	4,043	4,1964	4,6828	5,25	875	2,939	2,588	2,606	2,752	4,25	83,845	0,34	0,577	1,076	1,932	2,269	0,1	753671	4,2377	4,1575	4,4145	4,617	4,35
05/07/2024	459,6163	2161,93	186,1949	216,7057	1202,68	213,047	564,1513	286,7762	209,9057	159,0532	272,7461	234,0014	297,0395	182,3748	534,7729	668,0962	200,5954	260,2516	1578,537	590,2583	441,3522	346,6908	585,8815	2270,73	302,35	346,4383	3176,14	3053,24	2509,48	2288,81	2124,61	2551,17	1317,325	3236,22	3217,82	129,7064	258,7271	235,4699	248,5521	454,7086	139,5222	237,6296	240,3983	227,8796	144,8882	173,9249	129,8274	455,9605	364,9164	349,3593	233,8408	423,0567	219,6508	5,38	5,283	5,002	4,606	4,226	4,279	4,478	2,003	2,006	2,2	2,176	5,31	5,5	8,5	3,177	3,124	2,959	2,862	3,799	4,1159	3,9778	4,1243	4,6249	5,25	875	2,884	2,528	2,553	2,715	4,25	83,845	0,343	0,576	1,07	1,933	2,194	0,1	753671	4,2368	4,1589	4,4031	4,609	4,35
08/07/2024	460,257	2163,7	185,8446	217,1326	1205,4	213,3588	564,683	287,0546	210,071	159,138	273,0994	234,1915	297,3159	182,4768	535,6207	668,6954	200,7446	260,3786	1582,441	591,6101	442,2894	347,343	586,4163	2271,83	302,4	346,4257	3178,72	3053,86	2511	2289,09	2127,75	2555,47	1319,156	3238,88	3224,55	129,609	259,0869	235,9059	248,8342	455,3546	139,5758	238,2071	240,7681	228,2398	144,9865	174,2985	130,3202	456,3905	365,3229	349,2982	234,3803	425,7004	220,1618	5,375	5,289	5,012	4,63	4,241	4,28	4,466	2,022	2,012	2,196	2,173	5,31	5,5	8,5	3,151	3,097	2,935	2,839	3,791	4,1092	3,9624	4,1124	4,6164	5,25	875	2,902	2,525	2,538	2,696	4,25	83,845	0,354	0,597	1,086	1,943	2,205	0,1	753671	4,2085	4,1191	4,3588	4,5673	4,35
09/07/2024	459,2751	2161,94	186,433	216,426	1203,872	212,9223	564,0552	286,6698	209,8299	158,9395	272,5745	233,8706	296,9235	182,2079	534,1308	667,7797	200,4627	259,9867	1581,376	591,4144	442,1221	347,1806	585,9643	2269,8	302,44	345,9531	3174,18	3052,45	2508,26	2288,39	2127,58	2555,99	1319,494	3233,95	3213,13	129,6685	258,5882	235,1579	248,4887	455,3691	139,5938	237,1953	239,7594	227,1333	145,1042	174,3699	130,471	456,2424	363,9301	348,7797	232,9579	427,6428	219,2178	5,358	5,289	5,037	4,627	4,244	4,297	4,489	2,024	2,032	2,228	2,204	5,31	5,5	8,5	3,144	3,092	2,932	2,837	3,789	4,114	3,9973	4,1583	4,6625	5,25	875	2,921	2,56	2,578	2,739	4,25	83,845	0,351	0,579	1,082	1,946	2,211	0,1	753671	4,2013	4,1084	4,3439	4,5503	4,35
10/07/2024	459,9104	2163,56	186,573	217,1275	1205,593	213,2253	564,7887	287,0115	210,0901	159,1251	272,9782	234,135	297,2686	182,4018	534,9498	668,8081	200,759	260,3521	1583,691	592,1874	442,6735	347,5869	586,4362	2271,49	302,48	346,5105	3177,62	3054,05	2510,45	2289,29	2128,46	2558,98	1319,639	3237,65	3220,9	129,5671	259,0477	235,9152	248,8125	455,5393	139,6119	238,2148	240,3949	227,8088	145,3011	174,5289	130,9573	456,9097	364,8748	349,3713	233,9903	431,4131	220,1687	5,372	5,286	5,002	4,621	4,238	4,285	4,478	2,008	2,005	2,204	2,182	5,31	5,5	8,5	3,108	3,036	2,909	2,877	3,789	4,1082	3,9768	4,125	4,6352	5,25	875	2,893	2,524	2,531	2,694	4,25	83,845	0,333	0,599	1,077	1,946	2,218	0,1	753868,3	4,1713	4,0841	4,3442	4,5508	4,35
11/07/2024	463,2747	2174,64	184,6495	218,1772	1212,007	214,7559	566,9027	288,2514	210,8535	159,6951	274,6153	235,1163	298,5148	183,1574	539,6104	671,1146	201,431	261,2097	1590,677	594,2221	444,1518	348,7296	589,3483	2282,89	302,58	347,4971	3193,66	3065,68	2523,01	2297,94	2140,29	2567	1323,43	3253,92	3252,81	129,5613	260,6241	236,9804	249,6651	456,047	139,628	239,406	241,5293	229,028	145,7134	174,8649	131,6121	459,0487	366,6543	350,3943	235,1247	434,0927	221,3054	5,344	5,211	4,902	4,515	4,143	4,211	4,421	1,968	1,963	2,168	2,146	5,31	5,5	8,5	3,033	2,964	2,838	2,819	3,749	4,0481	3,9185	4,073	4,5878	5,25	875	2,787	2,437	2,461	2,655	4,25	83,845	0,334	0,605	1,082	1,943	2,225	0,1	753868,3	4,2027	4,1128	4,3735	4,5756	4,35
12/07/2024	464,4929	2179,73	184,6015	217,8513	1213,463	215,3058	567,543	288,6689	211,0745	159,8538	275,249	235,4345	298,9221	183,3979	541,2271	671,7222	201,5985	261,4107	1593,352	594,8938	444,62	349,0758	590,6564	2287,14	302,71	347,9707	3201,95	3071,43	2528,42	2301,8	2146,61	2571,52	1324,254	3262,71	3262,47	129,9322	261,163	236,584	249,3432	456,2835	139,6467	238,961	240,9478	228,3875	146,1489	174,9443	132,0818	460,2466	366,7768	350,9449	234,6661	434,8549	220,8892	5,338	5,185	4,863	4,452	4,103	4,184	4,397	1,941	1,941	2,143	2,121	5,31	5,5	8,5	3,002	2,934	2,841	2,818	3,747	4,0681	3,9454	4,1079	4,6139	5,25	875	2,816	2,472	2,494	2,681	4,25	83,845	0,328	0,588	1,057	1,907	2,184	0,1	753868,3	4,1522	4,0584	4,324	4,5301	4,35
15/07/2024	464,1461	2173,97	184,6756	218,1973	1211,678	215,1477	567,2948	288,2249	210,9528	159,7201	274,8266	235,0434	298,4706	183,0439	541,0929	671,8462	201,6057	261,3539	1594,25	595,1804	444,7649	349,1033	589,2832	2281,98	302,78	347,8576	3192,65	3068,6	2522,12	2300,29	2139,68	2574,8	1324,728	3252,68	3232,81	129,9322	260,9743	237,0547	249,6014	456,4648	139,7012	239,5724	241,268	228,7167	146,0282	175,0938	131,85	460,232	366,9624	350,7111	235,2772	433,6243	221,4322	5,332	5,181	4,846	4,459	4,133	4,23	4,459	1,927	1,955	2,179	2,157	5,31	5,5	8,5	2,992	2,926	2,838	2,818	3,748	4,0467	3,9364	4,1002	4,6048	5,25	875	2,793	2,441	2,47	2,657	4,25	83,845	0,328	0,588	1,057	1,87	2,184	0,1	753868,3	4,1438	4,0524	4,3245	4,5363	4,35
16/07/2024	464,6456	2182,25	185,3	218,6623	1213,787	215,3883	568,8674	289,1324	211,5235	160,1418	275,3775	235,7682	299,393	183,5965	541,4097	673,663	202,1371	262,026	1595,8	596,1469	445,463	349,6242	591,3829	2290,42	302,82	348,9415	3205,84	3074,02	2531,81	2304,05	2147,96	2581,99	1326,405	3266,81	3272,05	130,212	261,3481	237,5195	249,8442	456,5931	139,7106	240,1038	241,8962	229,4011	146,1635	174,9996	132,1175	461,3256	368,4958	351,8844	235,7305	435,8875	221,9269	5,335	5,184	4,84	4,418	4,075	4,159	4,373	1,881	1,894	2,11	2,092	5,31	5,5	8,5	2,973	2,909	2,822	2,8	3,729	3,9645	3,8843	4,0479	4,547	5,25	875	2,758	2,389	2,425	2,613	4,25	83,845	0,311	0,561	1,022	1,852	2,161	0,1	753868,3	4,0828	3,9775	4,2495	4,4629	4,35
17/07/2024	466,0746	2183,48	183,9429	218,737	1213,039	216,0147	569,0727	289,1814	211,58	160,1629	275,8307	235,7839	299,4248	183,5807	543,6311	673,8315	202,1699	262,034	1596,535	595,8883	445,2385	349,4031	591,6599	2291,5	302,86	349,1662	3206,35	3074,51	2532,69	2304,66	2150,53	2582,15	1326,841	3267,3	3275,44	130,1577	261,887	237,5793	249,8695	456,647	139,725	240,1664	241,8676	229,3888	146,2217	174,8337	132,1103	460,7321	368,9808	352,1219	236,0515	433,5414	221,9832	5,342	5,19	4,85	4,439	4,078	4,159	4,376	1,883	1,895	2,111	2,093	5,31	5,5	8,5	2,973	2,908	2,822	2,797	3,726	3,9923	3,9111	4,075	4,5652	5,25	875	2,771	2,395	2,419	2,596	4,25	83,845	0,322	0,573	1,035	1,851	2,164	0,1	753868,3	4,0829	3,974	4,2532	4,4634	4,35
18/07/2024	465,4285	2177,79	184,1871	219,0273	1211,252	215,7142	568,6165	288,7713	211,4059	160,0113	275,312	235,4478	299,0177	183,2942	542,95	673,5593	202,0824	261,8894	1595,37	595,6366	445,0362	349,2054	590,2529	2285,98	302,9	348,3268	3197,39	3069,99	2526,24	2301,55	2144,35	2581,66	1326,748	3257,8	3253,16	130,1594	261,5326	237,8708	250,2199	456,7838	139,7363	240,4531	242,5137	230,0579	146,0852	174,9168	131,6772	459,5052	368,71	351,2384	236,3739	428,9005	222,2768	5,34	5,191	4,867	4,473	4,12	4,203	4,422	1,926	1,942	2,154	2,137	5,31	5,5	8,5	2,964	2,901	2,821	2,798	3,726	3,9643	3,8882	4,0626	4,5651	5,25	875	2,761	2,391	2,43	2,623	4,25	83,845	0,333	0,582	1,034	1,842	2,152	0,1	753868,3	4,1012	3,9845	4,2389	4,4494	4,35
19/07/2024	463,7474	2172,57	184,3135	218,1931	1208,781	214,9493	567,4512	288,0719	210,9728	159,6708	274,3971	234,88	298,3205	182,8382	540,7562	672,164	201,6637	261,3258	1592,816	594,9673	444,5277	348,7786	588,9141	2280,87	303,02	347,4209	3188,57	3065,04	2520,11	2298,24	2139,22	2579,31	1326,352	3248,48	3234,56	130,1742	260,5852	237,1802	249,793	456,6867	139,7533	239,5963	241,0298	228,4334	145,7032	174,8799	131,1313	458,5826	367,0008	350,3606	235,4068	427,6748	221,4771	5,334	5,195	4,881	4,513	4,167	4,24	4,448	1,98	1,943	2,172	2,155	5,31	5,5	8,5	2,963	2,904	2,825	2,804	3,726	3,9813	3,9246	4,1223	4,6338	5,25	875	2,777	2,419	2,466	2,661	4,25	83,845	0,337	0,586	1,035	1,831	2,138	0,1	753868,3	4,1193	4,0085	4,2845	4,497	4,35
22/07/2024	463,5413	2171,72	183,8776	218,074	1210,108	214,8749	567,3541	287,9425	210,9076	159,58	274,1977	234,743	298,1847	182,684	540,59	671,9965	201,5859	261,1566	1595,409	596,0025	445,2267	349,2409	588,782	2279,22	303,07	346,988	3187,21	3065,39	2518,6	2298,04	2139,58	2582,85	1326,954	3247,02	3225,55	130,0548	260,4051	237,0647	249,6263	456,9474	139,806	239,5097	240,7602	228,1552	145,8278	175,0986	131,2704	459,6061	366,1619	349,8432	235,006	427,3736	221,3701	5,326	5,195	4,893	4,518	4,174	4,254	4,473	1,99	1,962	2,2	2,181	5,31	5,5	8,5	2,961	2,902	2,823	2,801	3,725	4,0443	3,9763	4,1596	4,6678	5,25	875	2,824	2,458	2,493	2,676	4,25	83,845	0,337	0,588	1,047	1,856	2,17	0,1	760033,2	4,1324	4,021	4,3073	4,5188	4,35
23/07/2024	463,5134	2171,91	183,2402	218,3925	1211,393	214,8652	567,5996	288,0739	210,9921	159,6301	274,0741	234,8435	298,317	182,7465	540,7176	672,2328	201,6499	261,217	1596,602	596,8235	445,8215	349,6792	588,904	2280,22	303,13	346,8504	3186,71	3066,68	2519,12	2299,39	2138,94	2586,16	1326,946	3246,02	3223,86	129,9783	260,2499	237,3382	250,1656	457,4908	139,8328	239,6775	240,8145	228,2102	145,7982	175,3297	131,0504	460,0161	365,8634	349,6805	234,5471	425,3546	221,5268	5,303	5,149	4,877	4,492	4,164	4,252	4,485	1,993	1,976	2,225	2,214	5,31	5,5	8,5	2,961	2,902	2,822	2,8	3,723	4,0047	3,9359	4,1238	4,6355	5,25	875	2,707	2,394	2,436	2,631	4,25	83,845	0,346	0,597	1,058	1,856	2,174	0,1	760033,2	4,174	4,0626	4,3477	4,5601	4,35
24/07/2024	463,7819	2166,17	181,3041	218,3912	1209,089	214,9728	566,9199	287,4645	210,7312	159,4109	273,5803	234,3398	297,696	182,3277	541,8871	671,6117	201,4553	260,9308	1595,144	596,1946	445,3331	349,2438	587,4644	2275,55	303,18	345,8966	3175,26	3063,83	2512,49	2298,35	2132,78	2583,98	1326,383	3233,3	3193,43	129,8276	259,9648	237,3241	250,4145	457,6869	139,8473	239,5321	240,687	228,0571	145,7141	175,3016	130,7772	459,0204	365,155	348,6236	234,3417	421,2569	221,3902	5,314	5,168	4,844	4,433	4,173	4,285	4,543	2,011	2,015	2,284	2,274	5,31	5,5	8,5	2,962	2,904	2,825	2,804	3,732	3,9722	3,9376	4,155	4,6715	5,25	875	2,649	2,368	2,442	2,658	4,25	83,845	0,364	0,618	1,073	1,861	2,191	0,1	760033,2	4,1588	4,0464	4,3269	4,5353	4,35
25/07/2024	464,5913	2170,52	182,2016	218,6464	1209,1	215,3219	567,8141	287,9584	211,0495	159,6331	273,9852	234,7263	298,2015	182,6065	542,7028	672,6722	201,76	261,2956	1594,463	595,9649	445,1417	349,0546	588,494	2280,01	303,23	346,7011	3182,01	3066,3	2517,53	2300,07	2137,3	2583,53	1328,09	3240,56	3215,6	129,9043	260,5238	237,73	250,668	457,296	139,8612	240,0158	240,9516	228,3212	146,4213	175,0166	130,8722	459,0435	365,5132	349,4924	234,3314	420,727	221,8679	5,309	5,161	4,841	4,433	4,132	4,242	4,484	1,976	1,972	2,225	2,218	5,31	5,5	8,5	2,907	2,86	2,77	2,78	3,707	3,9332	3,9138	4,1289	4,6689	5,25	875	2,629	2,345	2,416	2,627	4,25	83,845	0,381	0,617	1,051	1,836	2,157	0,1	760033,2	4,1038	3,994	4,3117	4,5331	4,35
26/07/2024	465,3376	2178,46	181,9086	218,7232	1211,679	215,6686	569,0261	288,7911	211,4847	159,9512	274,7385	235,386	299,0517	183,1072	543,4605	673,9293	202,1231	261,7473	1596,796	596,8585	445,78	349,5311	590,5021	2287,72	303,35	347,6534	3194,7	3074,35	2526,6	2305,7	2145,7	2586,92	1327,521	3254,06	3239,5	130,0612	260,9291	237,8645	250,798	457,2994	139,8836	240,1741	241,2428	228,6077	146,2253	175,159	131,0512	460,125	366,107	350,5294	234,3865	421,1223	222,0157	5,295	5,147	4,806	4,384	4,076	4,195	4,453	1,934	1,941	2,207	2,201	5,31	5,5	8,5	2,904	2,858	2,77	2,782	3,709	3,9015	3,8936	4,0984	4,6584	5,25	875	2,612	2,329	2,406	2,624	4,25	83,845	0,392	0,629	1,06	1,827	2,146	0,1	760033,2	4,1011	3,9927	4,3082	4,5207	4,35
29/07/2024	465,6608	2182,32	182,5403	219,445	1214,166	215,8062	570,2756	289,3307	211,9216	160,2394	274,9722	235,7969	299,598	183,3787	543,7766	675,5865	202,5928	262,2863	1597,279	597,4297	446,1512	349,7308	591,5034	2291,35	303,41	348,1859	3200,77	3077,67	2530,89	2307,72	2150,09	2588,06	1328,236	3260,46	3255,19	130,3482	261,1619	238,5181	251,1881	457,8975	139,9405	240,9699	242,2574	229,6931	146,2294	175,5035	130,7764	460,0717	367,2002	351,0554	235,0588	418,9074	222,7294	5,287	5,15	4,823	4,401	4,076	4,175	4,425	1,937	1,925	2,176	2,176	5,31	5,5	8,5	2,898	2,853	2,767	2,78	3,706	3,8617	3,8588	4,0483	4,6156	5,25	875	2,588	2,289	2,356	2,57	4,25	83,845	0,395	0,595	1,02	1,791	2,115	0,1	760033,2	4,0886	3,9801	4,2758	4,4882	4,35
30/07/2024	465,9636	2184,96	183,1693	219,7241	1214,49	215,9454	570,9644	289,6456	212,1679	160,4086	275,186	236,0433	299,9225	183,5506	543,9988	676,4954	202,8559	262,599	1597,115	597,4895	446,1779	349,7169	592,1488	2294,86	303,46	348,4103	3203,95	3080,05	2534,22	2309,94	2152,09	2588,02	1328,315	3263,65	3266,1	130,5002	261,4164	238,8172	251,5132	458,4092	139,9523	241,2538	242,5137	229,9763	146,4176	175,7708	130,86	460,0092	367,567	351,2865	235,2683	419,4726	222,9916	5,289	5,113	4,798	4,36	4,034	4,14	4,396	1,916	1,907	2,161	2,162	5,31	5,5	8,5	2,894	2,851	2,768	2,779	3,706	3,867	3,8433	4,0425	4,5988	5,25	875	2,546	2,26	2,337	2,564	4,25	83,845	0,372	0,585	0,996	1,78	2,114	0,1	760033,2	4,0969	3,9891	4,2796	4,489	4,35
31/07/2024	469,0874	2196,77	180,4638	220,3472	1219,196	217,3583	572,7672	290,8564	212,8288	160,895	276,5188	237,0178	301,1522	184,2907	548,4753	678,1468	203,3438	263,211	1601,219	598,8655	447,1916	350,4903	595,1661	2306,84	303,52	350,422	3221,35	3092,41	2547,59	2319,01	2164,77	2593,51	1328,52	3281,77	3300,03	129,9324	262,7186	239,4146	251,8826	458,922	139,9639	241,9989	243,5416	231,0857	147,1235	176,079	131,5986	462,9443	369,7478	353,3384	236,1771	421,2535	223,6854	5,287	5,09	4,75	4,258	3,914	4,032	4,304	1,786	1,801	2,074	2,078	5,31	5,5	8,5	2,89	2,847	2,765	2,775	3,704	3,8061	3,7627	3,9691	4,5353	5,25	875	2,525	2,229	2,302	2,512	4,25	83,845	0,449	0,66	1,05	1,828	2,168	0,25	761714,2	3,8751	3,7768	4,1152	4,3411	4,35
01/08/2024	470,3781	2205,88	180,3877	221,1949	1221,478	217,9329	574,7164	291,6666	213,5428	161,4236	277,0662	237,6655	301,9866	184,7841	550,065	680,4349	204,0202	264,0673	1600,76	599,0107	447,2704	350,5499	597,4171	2316,53	303,62	350,7732	3230,25	3099,27	2556,82	2325,22	2177,08	2593,4	1332,889	3290,57	3330,23	130,1781	263,3921	240,1538	252,5317	459,3301	139,9849	242,7327	245,5819	233,2552	147,2986	176,3749	131,9801	461,6191	371,5074	353,6851	236,9387	422,2299	224,3911	5,257	5,019	4,627	4,15	3,835	3,977	4,277	1,767	1,794	2,091	2,098	5,31	5,5	8,5	2,837	2,794	2,703	2,713	3,641	3,7026	3,6651	3,8806	4,4773	5	875	2,447	2,16	2,242	2,462	4,25	83,845	0,46	0,654	1,035	1,79	2,14	0,25	761714,2	3,8552	3,7545	4,0869	4,3183	4,35
02/08/2024	476,1118	2231,39	178,8828	221,3576	1225,981	220,4686	578,5886	293,5531	214,9568	162,4658	279,6977	239,1799	303,9429	185,933	557,7481	684,9445	205,348	265,7424	1600,142	597,5541	446,204	349,7144	603,5888	2346,1	303,92	352,4842	3260,35	3120,38	2585,87	2344,15	2204,01	2585,57	1341,172	3321,09	3422,65	130,8897	266,1296	240,6589	252,7525	457,8487	139,9892	243,2952	246,0932	233,8613	147,9093	175,6555	132,4553	462,0418	372,218	355,5234	236,3699	419,351	224,9108	5,181	4,844	4,366	3,882	3,618	3,791	4,108	1,703	1,735	2,016	2,023	5,31	5,5	8,5	2,714	2,675	2,588	2,601	3,533	3,5886	3,5838	3,8269	4,4322	5	875	2,345	2,075	2,172	2,413	4,25	85,371	0,398	0,566	0,942	1,712	2,068	0,25	761714,2	3,8008	3,7076	4,0513	4,2913	4,35
05/08/2024	479,0749	2230,46	178,0408	220,9701	1221,234	221,7261	579,4726	292,7999	215,2415	162,637	279,3377	238,5332	303,1543	185,3975	563,7123	687,6027	206,0961	266,6252	1591,454	593,8283	443,4152	347,5251	603,0522	2348,78	303,96	353,3901	3253,46	3114,93	2585,53	2343,04	2201,42	2569,94	1347,844	3313,28	3438,65	132,8863	266,6685	240,4846	251,7437	455,1209	140,0361	243,3509	245,9378	233,9288	148,9015	174,368	132,5288	459,426	372,134	356,4908	235,6381	414,8073	224,9345	5,214	4,883	4,402	3,922	3,643	3,789	4,073	1,728	1,727	1,98	1,978	5,31	5,5	8,5	2,637	2,596	2,506	2,511	3,463	3,601	3,6283	3,8678	4,4546	5	875	2,346	2,094	2,188	2,402	4,25	85,371	0,287	0,403	0,784	1,545	1,922	0,25	761714,2	3,8009	3,7077	4,0514	4,2913	4,35
06/08/2024	475,8446	2216,32	178,3693	220,931	1219,354	220,3167	576,9806	291,8186	214,322	161,9462	278,0807	237,7328	302,1275	184,7762	558,8509	684,1503	205,0709	265,3094	1594,227	595,3408	444,4833	348,3205	599,7243	2331,69	303,93	351,397	3237,15	3106,3	2569,1	2334,62	2187,17	2580,87	1344,842	3296,61	3371,7	131,4849	265,3837	240,5854	251,9393	456,0091	140,0618	243,442	245,0326	232,9509	148,5743	174,8101	132,311	460,4029	371,1108	354,3646	236,3157	419,1217	225,0189	5,204	4,946	4,5	3,977	3,732	3,893	4,18	1,772	1,79	2,056	2,053	5,31	5,5	8,5	2,648	2,611	2,531	2,553	3,499	3,652	3,6874	3,9188	4,4875	5	875	2,383	2,119	2,198	2,4	4,25	85,371	0,288	0,437	0,894	1,703	2,095	0,25	761714,2	3,7596	3,6748	4,0202	4,2517	4,35
